Id,Weekly_Sales
26_14_2013-02-01,9972.29521619048
26_14_2013-02-08,10632.402720863094
26_14_2013-02-15,10839.844820089285
26_14_2013-02-22,10276.525278809526
26_14_2013-03-01,10437.842968472218
26_14_2013-03-08,10178.852076577383
26_14_2013-03-15,9934.6238578869
26_14_2013-03-22,8252.518778988093
26_14_2013-03-29,9001.192886726189
26_14_2013-04-05,9895.89095416667
26_14_2013-04-12,8126.945737767863
26_14_2013-04-19,8387.771730922621
26_14_2013-04-26,8755.963848869054
26_14_2013-05-03,9902.850697053571
26_14_2013-05-10,9852.52848479166
26_14_2013-05-17,9531.837390714283
26_14_2013-05-24,8597.907423839286
26_14_2013-05-31,8841.338056369048
26_14_2013-06-07,9793.346812380956
26_14_2013-06-14,9123.053410625002
26_14_2013-06-21,8894.422584434526
26_14_2013-06-28,9710.206151785707
26_14_2013-07-05,9803.27329285715
26_14_2013-07-12,9554.212931071434
26_14_2013-07-19,9657.875362936504
26_14_2013-07-26,9928.354862638887
26_16_2012-11-02,3011.395642499998
26_16_2012-11-09,2625.3777074999975
26_16_2012-11-16,2247.0372791666655
26_16_2012-11-23,3181.533149166667
26_16_2012-11-30,3092.2522243750013
26_16_2012-12-07,3444.933651488096
26_16_2012-12-14,3369.9782566666654
26_16_2012-12-21,3239.805477559522
26_16_2012-12-28,3349.3331458333323
26_16_2013-01-04,2206.6995125000003
26_16_2013-01-11,2714.6238916666675
26_16_2013-01-18,3831.064424226192
26_16_2013-01-25,3417.471196904759
26_16_2013-02-01,3540.7968626785696
26_16_2013-02-08,3455.9094643344147
26_16_2013-02-15,3219.783329017856
26_16_2013-02-22,2890.843649166667
26_16_2013-03-01,4814.825831309523
26_16_2013-03-08,4501.050297738096
26_16_2013-03-15,6300.048049345235
26_16_2013-03-22,9156.390095456352
26_16_2013-03-29,9516.333695575398
26_16_2013-04-05,13630.432028749998
26_16_2013-04-12,13838.283357261907
26_16_2013-04-19,19228.64745684522
26_16_2013-04-26,21390.145585277776
26_16_2013-05-03,27329.650662678567
26_16_2013-05-10,30789.22427416666
26_16_2013-05-17,33027.8680708631
26_16_2013-05-24,47284.70862616072
26_16_2013-05-31,46525.634176517866
26_16_2013-06-07,29650.58170694445
26_16_2013-06-14,27897.772865853178
26_16_2013-06-21,27233.51579321428
26_16_2013-06-28,23062.21791261905
26_16_2013-07-05,24974.786215317465
26_16_2013-07-12,19496.36543494048
26_16_2013-07-19,18634.277254563483
26_16_2013-07-26,14127.004441934521
26_17_2012-11-02,9237.537327757933
26_17_2012-11-09,8646.799342410706
26_17_2012-11-16,8839.388252499994
26_17_2012-11-23,10983.610165773804
26_17_2012-11-30,9805.959757738094
26_17_2012-12-07,10117.104870416677
26_17_2012-12-14,12028.531711964293
26_17_2012-12-21,17900.6839264881
26_17_2012-12-28,10021.00883303571
26_17_2013-01-04,7118.3247837499985
26_17_2013-01-11,6558.827615416666
26_17_2013-01-18,6143.479263749997
26_17_2013-01-25,6234.95639916667
26_17_2013-02-01,7417.956215138892
26_17_2013-02-08,8304.074533333338
26_17_2013-02-15,8472.75951502976
26_17_2013-02-22,8056.308628601191
26_17_2013-03-01,8103.264769672615
26_17_2013-03-08,7404.080863750004
26_17_2013-03-15,7466.695649196434
26_17_2013-03-22,6724.709095386908
26_17_2013-03-29,6764.118305833335
26_17_2013-04-05,7345.48862781746
26_17_2013-04-12,6098.9672583630945
26_17_2013-04-19,6733.833779821426
26_17_2013-04-26,6406.297642916666
26_17_2013-05-03,7271.718661815472
26_17_2013-05-10,7432.130620327383
26_17_2013-05-17,7213.719327440477
26_17_2013-05-24,6819.710351428571
26_17_2013-05-31,6711.7682446897525
26_17_2013-06-07,6742.199810312047
26_17_2013-06-14,6655.529488809527
26_17_2013-06-21,6389.876566289679
26_17_2013-06-28,6713.868074583331
26_17_2013-07-05,6487.6020075
26_17_2013-07-12,6562.789297648811
26_17_2013-07-19,6641.134140982145
26_17_2013-07-26,6825.924519613098
26_18_2012-11-02,7565.880158333336
26_18_2012-11-09,6890.717892083331
26_18_2012-11-16,8589.039044166666
26_18_2012-11-23,17638.029647202384
26_18_2012-11-30,23944.887535416674
26_18_2012-12-07,24455.451420833342
26_18_2012-12-14,19463.085325892884
26_18_2012-12-21,18697.74597208333
26_18_2012-12-28,12726.22452232143
26_18_2013-01-04,4045.8868714583305
26_18_2013-01-11,941.5158885119041
26_18_2013-01-18,741.9376326785714
26_18_2013-01-25,710.0495577976191
26_18_2013-02-01,1405.7967194047621
26_18_2013-02-08,3400.741316656745
26_18_2013-02-15,4100.308535654764
26_18_2013-02-22,431.8854618055555
26_18_2013-03-01,283.6608633035715
26_18_2013-03-08,375.5238544047616
26_18_2013-03-15,672.0334981547619
26_18_2013-03-22,1155.2248929166667
26_18_2013-03-29,2109.1316116666653
26_18_2013-04-05,2476.4127001190473
26_18_2013-04-12,667.2253998511908
26_18_2013-04-19,899.0394216765875
26_18_2013-05-24,1.095799583333334
26_18_2013-07-12,0.47621666666666684
26_19_2012-11-02,1375.130383333334
26_19_2012-11-09,1702.4862863690496
26_19_2012-11-16,1557.1120732738093
26_19_2012-11-23,1652.1154662500003
26_19_2012-11-30,1803.5114927380946
26_19_2012-12-07,1709.8228700000009
26_19_2012-12-14,1824.0483616666654
26_19_2012-12-21,1841.2018191666662
26_19_2012-12-28,1295.1820591666672
26_19_2013-01-04,1093.1509499404767
26_19_2013-01-11,1092.6361232738102
26_19_2013-01-18,946.0327136309517
26_19_2013-01-25,1058.9398087499999
26_19_2013-02-01,1154.491795803571
26_19_2013-02-08,1144.8469132142857
26_19_2013-02-15,1178.492423779761
26_19_2013-02-22,1135.574394285714
26_19_2013-03-01,1153.4152984226193
26_19_2013-03-08,1291.921129027779
26_19_2013-03-15,1338.2289828571436
26_19_2013-03-22,1277.5562035416672
26_19_2013-03-29,1577.2760250595234
26_19_2013-04-05,1222.3930086805549
26_19_2013-04-12,1259.6676731547618
26_19_2013-04-19,987.7206015476188
26_19_2013-04-26,1087.7144030681816
26_19_2013-05-03,1342.52491485119
26_19_2013-05-10,1223.6935669345232
26_19_2013-05-17,1070.6167241666667
26_19_2013-05-24,865.4207098989896
26_19_2013-05-31,968.0148546906565
26_19_2013-06-07,1088.5456650793656
26_19_2013-06-14,994.6942927380949
26_19_2013-06-21,1027.2009422619049
26_19_2013-06-28,1091.9411912499993
26_19_2013-07-05,960.7839369642854
26_19_2013-07-12,1075.1178077380955
26_19_2013-07-19,891.0458993749997
26_19_2013-07-26,1274.4000060714288
26_20_2012-11-02,2858.358258005952
26_20_2012-11-09,2735.4473341666644
26_20_2012-11-16,2649.763825000001
26_20_2012-11-23,4207.954163809526
26_20_2012-11-30,3014.6950050000014
26_20_2012-12-07,2686.6272888690487
26_20_2012-12-14,2868.131680833333
26_20_2012-12-21,3328.401220416666
26_20_2012-12-28,2655.1621985714296
26_20_2013-01-04,2642.388724940477
26_20_2013-01-11,2378.4949530357144
26_20_2013-01-18,2169.1175525000026
26_20_2013-01-25,2500.1081063690476
26_20_2013-02-01,2879.9289546428563
26_20_2013-02-08,3267.2501817559537
26_20_2013-02-15,3374.182088928569
26_20_2013-02-22,3494.123181158011
26_20_2013-03-01,3699.2356315277775
26_20_2013-03-08,4607.2464680357125
26_20_2013-03-15,3899.778255763886
26_20_2013-03-22,3644.7444563888885
26_20_2013-03-29,3333.92432779762
26_20_2013-04-05,3245.417099791669
26_20_2013-04-12,2864.14750452381
26_20_2013-04-19,2852.258173749998
26_20_2013-04-26,2779.8450509325403
26_20_2013-05-03,3250.52175077381
26_20_2013-05-10,3230.5951375297604
26_20_2013-05-17,3539.080640565474
26_20_2013-05-24,3622.7004692559512
26_20_2013-05-31,3538.1517302976185
26_20_2013-06-07,3846.0535987987005
26_20_2013-06-14,3707.8834783928587
26_20_2013-06-21,3808.1189063492056
26_20_2013-06-28,4362.402157976191
26_20_2013-07-05,5207.040400853173
26_20_2013-07-12,4114.825706398808
26_20_2013-07-19,3863.977853154765
26_20_2013-07-26,4209.1176803571425
26_21_2012-11-02,5343.4753425000035
26_21_2012-11-09,5742.455788392855
26_21_2012-11-16,5546.321916250001
26_21_2012-11-23,6294.3207010714295
26_21_2012-11-30,5899.625212738099
26_21_2012-12-07,6557.236859404764
26_21_2012-12-14,7659.280565456346
26_21_2012-12-21,10152.23316351191
26_21_2012-12-28,5285.148518749998
26_21_2013-01-04,4528.533197500004
26_21_2013-01-11,4045.237663333338
26_21_2013-01-18,4060.275001071432
26_21_2013-01-25,4134.800876309526
26_21_2013-02-01,5055.481546517857
26_21_2013-02-08,5328.839017142856
26_21_2013-02-15,5405.457572301582
26_21_2013-02-22,5533.647831815471
26_21_2013-03-01,5543.753371279763
26_21_2013-03-08,5417.387920892858
26_21_2013-03-15,4821.95413045635
26_21_2013-03-22,4978.894027440478
26_21_2013-03-29,5471.966361607145
26_21_2013-04-05,5986.575614523816
26_21_2013-04-12,5314.6764036607165
26_21_2013-04-19,5189.694644761903
26_21_2013-04-26,4859.064009920636
26_21_2013-05-03,5071.884128373016
26_21_2013-05-10,4961.293790654759
26_21_2013-05-17,4695.701284553568
26_21_2013-05-24,4441.336400357143
26_21_2013-05-31,4707.461164761905
26_21_2013-06-07,5373.356417976192
26_21_2013-06-14,5269.160811359128
26_21_2013-06-21,5348.638340694443
26_21_2013-06-28,5480.384023928569
26_21_2013-07-05,6373.481234206347
26_21_2013-07-12,6805.159739682536
26_21_2013-07-19,6464.516926220238
26_21_2013-07-26,6548.574131071428
26_22_2012-11-02,5700.229761150796
26_22_2012-11-09,5572.90670811508
26_22_2012-11-16,4946.784496746036
26_22_2012-11-23,12435.897883333331
26_22_2012-11-30,9126.046460416672
26_22_2012-12-07,7999.8399501785725
26_22_2012-12-14,9908.20382011906
26_22_2012-12-21,13604.988971815477
26_22_2012-12-28,7001.068008809526
26_22_2013-01-04,4983.700562499998
26_22_2013-01-11,4346.28791458333
26_22_2013-01-18,3806.1572419047607
26_22_2013-01-25,4469.33619208333
26_22_2013-02-01,5797.775735059527
26_22_2013-02-08,6518.625463690474
26_22_2013-02-15,6784.313977321426
26_22_2013-02-22,6004.440529722224
26_22_2013-03-01,5597.387378075399
26_22_2013-03-08,6501.340372500001
26_22_2013-03-15,6013.716090059526
26_22_2013-03-22,4997.143109434526
26_22_2013-03-29,5882.285233928571
26_22_2013-04-05,5083.094998511908
26_22_2013-04-12,4708.946551607143
26_22_2013-04-19,4678.840247083333
26_22_2013-04-26,4226.362918154765
26_22_2013-05-03,5026.484422648809
26_22_2013-05-10,5178.640864761905
26_22_2013-05-17,4899.922194226193
26_22_2013-05-24,5141.4722825595245
26_22_2013-05-31,4811.757103839286
26_22_2013-06-07,4835.703963511905
26_22_2013-06-14,4849.941221626982
26_22_2013-06-21,5332.383751071427
26_22_2013-06-28,5364.683217559526
26_22_2013-07-05,6021.630062708335
26_22_2013-07-12,6722.445430714283
26_22_2013-07-19,6455.664224057536
26_22_2013-07-26,6989.526163035713
26_23_2012-11-02,14002.01770499999
26_23_2012-11-09,12684.396291845242
26_23_2012-11-16,11860.427872083326
26_23_2012-11-23,20407.61232291668
26_23_2012-11-30,18396.016857410716
26_23_2012-12-07,22229.09631351191
26_23_2012-12-14,25412.10747770832
26_23_2012-12-21,38794.61039702383
26_23_2012-12-28,13139.87764958334
26_23_2013-01-04,8256.764849226192
26_23_2013-01-11,7371.060751250001
26_23_2013-01-18,7756.309877916667
26_23_2013-01-25,7553.008986845239
26_23_2013-02-01,9363.850132281746
26_23_2013-02-08,10482.427099077384
26_23_2013-02-15,11375.259430406742
26_23_2013-02-22,10313.029069117061
26_23_2013-03-01,10824.863132797618
26_23_2013-03-08,11388.98059541667
26_23_2013-03-15,11085.043013432536
26_23_2013-03-22,11227.875977797621
26_23_2013-03-29,10723.561958630948
26_23_2013-04-05,11190.87783883929
26_23_2013-04-12,9725.660474702388
26_23_2013-04-19,9714.95912833333
26_23_2013-04-26,9990.591894375002
26_23_2013-05-03,11530.791696309521
26_23_2013-05-10,10649.488792505415
26_23_2013-05-17,11315.99879767857
26_23_2013-05-24,14388.128452916668
26_23_2013-05-31,14984.391886815481
26_23_2013-06-07,14104.296468154773
26_23_2013-06-14,14694.175551041677
26_23_2013-06-21,15309.540539573416
26_23_2013-06-28,14000.645127291673
26_23_2013-07-05,16250.878479136907
26_23_2013-07-12,14047.284213541669
26_23_2013-07-19,13323.510736488097
26_23_2013-07-26,12305.212896636902
26_24_2012-11-02,3368.273256607143
26_24_2012-11-09,2842.7207149999995
26_24_2012-11-16,2639.530805982142
26_24_2012-11-23,5801.892578273808
26_24_2012-11-30,4792.020873333335
26_24_2012-12-07,5510.346727083326
26_24_2012-12-14,5337.042202976188
26_24_2012-12-21,5767.365657797622
26_24_2012-12-28,1621.1519196428571
26_24_2013-01-04,1249.9669569642847
26_24_2013-01-11,1224.989012440476
26_24_2013-01-18,1187.212882976191
26_24_2013-01-25,1227.956466250002
26_24_2013-02-01,1885.9336231051593
26_24_2013-02-08,2039.2788649603172
26_24_2013-02-15,2296.1176919345244
26_24_2013-02-22,2102.777873531747
26_24_2013-03-01,2250.5020415674603
26_24_2013-03-08,1952.4438126190482
26_24_2013-03-15,1976.0836868154765
26_24_2013-03-22,2165.1998854761905
26_24_2013-03-29,2071.4098479761924
26_24_2013-04-05,2784.80224
26_24_2013-04-12,2506.431725515873
26_24_2013-04-19,2338.8268542261894
26_24_2013-04-26,2187.047984107141
26_24_2013-05-03,2294.3876029464295
26_24_2013-05-10,1886.0377063690485
26_24_2013-05-17,2066.999222559523
26_24_2013-05-24,2597.4096097023803
26_24_2013-05-31,2560.4662477678553
26_24_2013-06-07,2093.89964672619
26_24_2013-06-14,1986.7087388095238
26_24_2013-06-21,2173.5172927976205
26_24_2013-06-28,2213.888711309523
26_24_2013-07-05,2490.5010419642845
26_24_2013-07-12,2135.6452267559544
26_24_2013-07-19,2104.3074750297633
26_24_2013-07-26,2169.0457516666647
26_25_2012-11-02,7967.801482023812
26_25_2012-11-09,6234.43500208333
26_25_2012-11-16,5660.343042619044
26_25_2012-11-23,7919.104818720241
26_25_2012-11-30,7048.050113809527
26_25_2012-12-07,7916.763932916663
26_25_2012-12-14,7862.046929821428
26_25_2012-12-21,9448.114488333329
26_25_2012-12-28,5263.27884220238
26_25_2013-01-04,4276.754645833334
26_25_2013-01-11,3842.2093966071416
26_25_2013-01-18,3399.6518087500012
26_25_2013-01-25,3595.8591554166715
26_25_2013-02-01,4403.476300803572
26_25_2013-02-08,4160.587485357144
26_25_2013-02-15,4468.760363482148
26_25_2013-02-22,4269.803938392857
26_25_2013-03-01,4323.461146527778
26_25_2013-03-08,4628.832426527778
26_25_2013-03-15,5595.071442450399
26_25_2013-03-22,6297.457728869052
26_25_2013-03-29,5821.418897083331
26_25_2013-04-05,6607.835033154761
26_25_2013-04-12,6202.101002767854
26_25_2013-04-19,6299.408491825397
26_25_2013-04-26,6276.543815267859
26_25_2013-05-03,7825.242497301588
26_25_2013-05-10,6588.124265119048
26_25_2013-05-17,6860.838045892858
26_25_2013-05-24,7768.848192222218
26_25_2013-05-31,7902.078465416664
26_25_2013-06-07,7705.337067242064
26_25_2013-06-14,6414.1499752678565
26_25_2013-06-21,7072.542902182537
26_25_2013-06-28,7167.972375059522
26_25_2013-07-05,7816.309687599207
26_25_2013-07-12,5992.715376458332
26_25_2013-07-19,6050.96228815476
26_25_2013-07-26,6535.812815595241
26_26_2012-11-02,4643.616091071426
26_26_2012-11-09,4379.253407738095
26_26_2012-11-16,3599.529712321426
26_26_2012-11-23,6270.90365720238
26_26_2012-11-30,5622.12183517857
26_26_2012-12-07,5217.5649164881
26_26_2012-12-14,5597.918235654764
26_26_2012-12-21,6824.0474411309515
26_26_2012-12-28,2163.8264664285716
26_26_2013-01-04,2100.1002154166667
26_26_2013-01-11,2264.5262486309516
26_26_2013-01-18,2092.8451866666655
26_26_2013-01-25,2362.9908127976173
26_26_2013-02-01,3123.717094583332
26_26_2013-02-08,3385.362626428572
26_26_2013-02-15,3254.634316061505
26_26_2013-02-22,3399.7166996230135
26_26_2013-03-01,3571.2589769047627
26_26_2013-03-08,3609.8915062698425
26_26_2013-03-15,3456.387465357142
26_26_2013-03-22,3627.305757351193
26_26_2013-03-29,3574.550347708335
26_26_2013-04-05,4295.041272490082
26_26_2013-04-12,3499.7866124404754
26_26_2013-04-19,3518.4139674107155
26_26_2013-04-26,3107.808215446428
26_26_2013-05-03,3082.3687663988085
26_26_2013-05-10,2625.9866975892855
26_26_2013-05-17,2566.9185900000007
26_26_2013-05-24,3376.150971200396
26_26_2013-05-31,3388.309750248015
26_26_2013-06-07,2977.283209087302
26_26_2013-06-14,2692.8127033035726
26_26_2013-06-21,2673.8266892757924
26_26_2013-06-28,2826.391467579366
26_26_2013-07-05,2828.602245952381
26_26_2013-07-12,2321.9160152083336
26_26_2013-07-19,2178.869285684524
26_26_2013-07-26,2708.83998607143
26_27_2012-11-02,1228.6381508928582
26_27_2012-11-09,1136.092885416667
26_27_2012-11-16,1008.1134717261913
26_27_2012-11-23,1327.9280279166667
26_27_2012-11-30,1358.148782083334
26_27_2012-12-07,1802.4186837500006
26_27_2012-12-14,2096.3982185714303
26_27_2012-12-21,3157.571984166668
26_27_2012-12-28,1158.7316279166657
26_27_2013-01-04,1037.5471736111124
26_27_2013-01-11,862.0629211706347
26_27_2013-01-18,799.0789125000006
26_27_2013-01-25,742.4114566666663
26_27_2013-02-01,831.6441587797623
26_27_2013-02-08,1013.8552759821428
26_27_2013-02-15,988.3274226190479
26_27_2013-02-22,954.0740961011908
26_27_2013-03-01,918.573045833333
26_27_2013-03-08,846.9637199404765
26_27_2013-03-15,877.637823214286
26_27_2013-03-22,914.1062607738096
26_27_2013-03-29,892.1891147023816
26_27_2013-04-05,894.2002501785721
26_27_2013-04-12,801.7050377777782
26_27_2013-04-19,907.8033291170638
26_27_2013-04-26,781.4175525892861
26_27_2013-05-03,794.8449834821429
26_27_2013-05-10,822.9996335714284
26_27_2013-05-17,805.6291262301588
26_27_2013-05-24,836.6444190773807
26_27_2013-05-31,844.5208113690471
26_27_2013-06-07,808.9123605753964
26_27_2013-06-14,706.2935430654761
26_27_2013-06-21,737.5162417658728
26_27_2013-06-28,725.2451841666665
26_27_2013-07-05,735.302339345238
26_27_2013-07-12,714.620732053571
26_27_2013-07-19,665.2824096329366
26_27_2013-07-26,706.538678541667
26_28_2012-11-02,492.803375654762
26_28_2012-11-09,450.1739120833335
26_28_2012-11-16,406.9067325000001
26_28_2012-11-23,371.7813762500001
26_28_2012-11-30,405.598891904762
26_28_2012-12-07,509.70529333333343
26_28_2012-12-14,494.5733408333333
26_28_2012-12-21,545.9497657738094
26_28_2012-12-28,333.1302111904762
26_28_2013-01-04,318.9662033333334
26_28_2013-01-11,264.647907589286
26_28_2013-01-18,263.64106291666695
26_28_2013-01-25,256.0229608928571
26_28_2013-02-01,310.2796104861112
26_28_2013-02-08,400.7055473214285
26_28_2013-02-15,354.0866025992063
26_28_2013-02-22,273.2883841071428
26_28_2013-03-01,319.9782529166667
26_28_2013-03-08,384.08835190476196
26_28_2013-03-15,427.8441366567461
26_28_2013-03-22,417.2124904166667
26_28_2013-03-29,353.9341079166671
26_28_2013-04-05,423.84837410714294
26_28_2013-04-12,448.77890999999994
26_28_2013-04-19,358.16298666666665
26_28_2013-04-26,394.7906232142856
26_28_2013-05-03,426.8037378273808
26_28_2013-05-10,432.01716727182554
26_28_2013-05-17,404.0860907738097
26_28_2013-05-24,347.21281919642877
26_28_2013-05-31,370.73370245039683
26_28_2013-06-07,413.52622742063494
26_28_2013-06-14,333.2195649404763
26_28_2013-06-21,272.8845731746034
26_28_2013-06-28,251.19380357142896
26_28_2013-07-05,246.4999438789682
26_28_2013-07-12,236.3993975595237
26_28_2013-07-19,210.97503958333334
26_28_2013-07-26,278.1506837103175
26_29_2012-11-02,3726.2012516666687
26_29_2012-11-09,3528.719823154764
26_29_2012-11-16,3716.8742695833316
26_29_2012-11-23,4773.033138333334
26_29_2012-11-30,4193.856976249999
26_29_2012-12-07,4692.924518571428
26_29_2012-12-14,6036.9288991666635
26_29_2012-12-21,8568.191868392856
26_29_2012-12-28,3681.9290008333346
26_29_2013-01-04,2442.106585416667
26_29_2013-01-11,2273.0450969642843
26_29_2013-01-18,2459.522336369047
26_29_2013-01-25,2431.837603750002
26_29_2013-02-01,2996.408571488096
26_29_2013-02-08,3746.3285000595256
26_29_2013-02-15,3977.1143607738086
26_29_2013-02-22,2972.069959017858
26_29_2013-03-01,3333.9317022222244
26_29_2013-03-08,3028.303130833333
26_29_2013-03-15,3146.9329461309526
26_29_2013-03-22,2726.9379879166668
26_29_2013-03-29,2591.673056369049
26_29_2013-04-05,2884.7692456249997
26_29_2013-04-12,2456.8188119047604
26_29_2013-04-19,2493.1498500595235
26_29_2013-04-26,2579.4745739880964
26_29_2013-05-03,2927.1056204365086
26_29_2013-05-10,2751.2219177281763
26_29_2013-05-17,2391.2343564880957
26_29_2013-05-24,2622.7471275396842
26_29_2013-05-31,2594.8841532440483
